algorithm,gid,dataset,seed,status,valid_output,metric_complete,valid_for_symbolic,expr_source,result_path,pred_expression_raw,pred_expression_cleaned,gt_expression_x,pred_parse_ok,gt_parse_ok,cas_equivalence_enabled,cas_equiv,numeric_equiv,numeric_equiv_reason,equiv_final,probe_nmse,probe_max_abs_error,probe_max_rel_error,probe_points,finite_probe_points,finite_probe_rate,tree_edit_distance,true_tree_size,ned,tree_similarity,pred_variables,gt_variables,var_f1,pred_operators,gt_operators,op_f1,sof1,sym_f_formal,failure_reason
drsr,g0023,I.11.19_4_0,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-03/turbo/drsr/seed0/anon-node-03/drsr/g0023_I.11.19_4_0/result.json,-30.667849571937335 + -0.40344047217829987*x0 + 1.2011189299017229*x1 + 17.079612089417452*x2 + -1.2033071990558812*x3 + 1.194317510410341*x4 + -1.2039915832418766*x5 + -1.986553368786536*x2**2 + 0.0013745090192644996*x4**2,-30.667849571937335 + -0.40344047217829987*x0 + 1.2011189299017229*x1 + 17.079612089417452*x2 + -1.2033071990558812*x3 + 1.194317510410341*x4 + -1.2039915832418766*x5 + -1.986553368786536*x2**2 + 0.0013745090192644996*x4**2,(-x0 + x1 * x4 - x3 * x5) / x2,True,True,True,False,False,not_equivalent,False,0.1678505972236544,39.51328830828499,0.48030812095660025,4096.0,4096.0,1.0,36.0,15.0,1.0,0.0,"[""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]",1.0,"[""add"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow""]",1.0,1.0,0.2,
drsr,g0024,strogatz_predprey2,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-02/base/drsr/seed0/anon-node-02/drsr/g0024_strogatz_predprey2/result.json,2.30691666213058*x0*x1/(2.3069166622988675*x0 + 3.845136127951807e-10*x1 + 2.3069166598138873) - 0.07499999996372139*x1**2 + -1.8961849860751873e-10*x1*exp(--0.014132172771185648*x0),2.30691666213058*x0*x1/(2.3069166622988675*x0 + 3.845136127951807e-10*x1 + 2.3069166598138873) - 0.07499999996372139*x1**2 + -1.8961849860751873e-10*x1*exp(--0.014132172771185648*x0),x1 * (x0 / (1 + x0) - 0.075 * x1),True,True,True,False,True,nmse+max_rel,True,6.414671006047974e-20,9.856060856350268e-09,6.257729599510127e-10,4096.0,4096.0,1.0,27.0,13.0,1.0,0.0,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""exp"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow""]",0.8571428571428571,0.9285714285714286,1.0,
drsr,g0025,strogatz_barmag2,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-03/turbo/drsr/seed0/anon-node-03/drsr/g0025_strogatz_barmag2/result.json,-0.49999999999971423*sin(x0 - x1) + -5.921778440795549e-13*cos(x0) + -0.999999999999258*sin(x1),-0.49999999999971423*sin(x0 - x1) + -5.921778440795549e-13*cos(x0) + -0.999999999999258*sin(x1),0.5 * sin(x1 - x0) - sin(x1),True,True,True,False,True,nmse+max_rel+max_abs,True,7.781462504903964e-25,1.3200551762793111e-12,9.648247430340399e-13,4096.0,4096.0,1.0,4.0,13.0,0.3076923076923077,0.6923076923076923,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""cos"", ""mul"", ""sin""]","[""add"", ""mul"", ""sin""]",0.8571428571428571,0.9285714285714286,1.0,
drsr,g0026,strogatz_barmag1,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-02/base/drsr/seed0/anon-node-02/drsr/g0026_strogatz_barmag1/result.json,-0.9999999999949023*sin(x0) + -4.946175091503225e-12*cos(x0 + x1) + 0.49999999999076344*sin(x0 - x1),-0.9999999999949023*sin(x0) + -4.946175091503225e-12*cos(x0 + x1) + 0.49999999999076344*sin(x0 - x1),0.5 * sin(x0 - x1) - sin(x0),True,True,True,False,True,nmse+max_rel+max_abs,True,2.8896168880513182e-22,1.815037009578191e-11,1.2103263157093939e-11,4096.0,4096.0,1.0,6.0,13.0,0.46153846153846156,0.5384615384615384,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""cos"", ""mul"", ""sin""]","[""add"", ""mul"", ""sin""]",0.8571428571428571,0.9285714285714286,1.0,
drsr,g0027,feynman_I_12_11,0,ok,True,True,True,result_json.equation,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-03/turbo/drsr/seed0/anon-node-03/drsr/g0027_feynman_I_12_11/result.json,"def equation(col0, col1, col2, col3, col4, params):
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * (x3[0] * x2[1] - x3[1] * x2[0]) + params[4] * np.sin(x4) + params[5] * np.cos(x4)
","def equation(col0, col1, col2, col3, col4, params):
    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * (x3[0] * x2[1] - x3[1] * x2[0]) + params[4] * sin(x4) + params[5] * cos(x4)",x0 * (x1 + x2 * x3 * sin(x4)),False,True,True,False,False,pred_parse_failed,False,,,,,,,,,,0.0,[],"[""x0"", ""x1"", ""x2"", ""x3"", ""x4""]",0.0,[],"[""add"", ""mul"", ""sin""]",0.0,0.0,0.0,"pred_parse_failed:SympifyError: Sympify of expression 'could not parse 'def equation(col0, col1, col2, col3, col4, params):    return params[0] + params[1] * x0 + params[2] * x1 + params[3] * (x3[0] * x2[1] - x3[1] * x2[0]) + params[4] * sin(x4) + params[5] * cos(x4)'' failed, because of exception being raised:
SyntaxError: invalid syntax (<string>, line 1); numeric:pred_parse_failed; ted:parse_failed"
drsr,g0028,feynman-ii.4.23,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-02/base/drsr/seed0/anon-node-02/drsr/g0028_feynman-ii.4.23/result.json,4*pi*0.992820104333449*x0/(x1 + 1.0e-6),4*pi*0.992820104333449*x0/(x1 + 1.0e-6),28235825615.541 * x0 / (pi * x1),True,True,True,False,False,not_equivalent,False,1.00001624118007,66245862056.473495,0.9999999986120334,4096.0,4096.0,1.0,6.0,9.0,0.6666666666666666,0.33333333333333337,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""mul"", ""pi"", ""pow""]","[""mul"", ""pi"", ""pow""]",0.8571428571428571,0.9285714285714286,0.2857142857142857,
drsr,g0029,strogatz_vdp1,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-03/turbo/drsr/seed0/anon-node-03/drsr/g0029_strogatz_vdp1/result.json,3.3333333333284756*x0 + 9.999999999993062*x1 - 9.75399514645714e-13*x0**2 - 3.3333333333283144*x0**3,3.3333333333284756*x0 + 9.999999999993062*x1 - 9.75399514645714e-13*x0**2 - 3.3333333333283144*x0**3,10 * (x1 - 1 / 3 * x0 ** 3 + 1 / 3 * x0),True,True,True,False,True,nmse+max_rel+max_abs,True,1.4677187790765655e-24,3.2446934028484975e-11,1.3046752803034232e-12,4096.0,4096.0,1.0,5.0,12.0,0.4166666666666667,0.5833333333333333,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow""]",1.0,1.0,1.0,
drsr,g0030,feynman-iii.7.38,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-02/base/drsr/seed0/anon-node-02/drsr/g0030_feynman-iii.7.38/result.json,-0.6590496723878865 + -0.6062304497509285*x0 + -0.6512354620056386*x1,-0.6590496723878865 + -0.6062304497509285*x0 + -0.6512354620056386*x1,6.03682463024449e+33 * pi * x0 * x1,True,True,True,False,False,not_equivalent,False,1.0007749961121795,2.2332714685875247e+24,1.0,4096.0,4096.0,1.0,8.0,5.0,1.0,0.0,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""mul""]","[""mul"", ""pi""]",0.5,0.75,0.15000000000000002,
drsr,g0031,II.11.27_1_0,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-03/turbo/drsr/seed0/anon-node-03/drsr/g0031_II.11.27_1_0/result.json,0.02268478973072742 + 1.2411594188409543*x0**2/(x2*x3) + -16.646879118551556*x1 + 4.000442068948821*x2 + 3.5369273635291227*x3,0.02268478973072742 + 1.2411594188409543*x0**2/(x2*x3) + -16.646879118551556*x1 + 4.000442068948821*x2 + 3.5369273635291227*x3,3 * x0 / (x1 * (3 * x3 * x2 + x0)),True,True,True,False,False,not_equivalent,False,0.9998231663597263,13573.624307697133,1.0017753912207312,4096.0,4096.0,1.0,24.0,14.0,1.0,0.0,"[""x0"", ""x1"", ""x2"", ""x3""]","[""x0"", ""x1"", ""x2"", ""x3""]",1.0,"[""add"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow""]",1.0,1.0,0.2,
drsr,g0032,feynman-i.13.12,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-02/base/drsr/seed0/anon-node-02/drsr/g0032_feynman-i.13.12/result.json,2.2853576429648596e-11 + -1.2494300535591165e-10*x0*x1*x2/x3,2.2853576429648596e-11 + -1.2494300535591165e-10*x0*x1*x2/x3,6.6743e-11 * x0 * x1 * (-1 / x3 + 1 / x2),True,True,True,False,True,max_rel,True,0.7435859601887019,6.456071392341216e-09,6.456071392341216e-09,4096.0,4096.0,1.0,15.0,13.0,1.0,0.0,"[""x0"", ""x1"", ""x2"", ""x3""]","[""x0"", ""x1"", ""x2"", ""x3""]",1.0,"[""add"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow""]",1.0,1.0,1.0,
drsr,g0033,feynman-iii.10.19,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-03/turbo/drsr/seed0/anon-node-03/drsr/g0033_feynman-iii.10.19/result.json,-0.28050347742973014*x0*sqrt(x1**2 + x2**2 + x3**2),-0.28050347742973014*x0*sqrt(x1**2 + x2**2 + x3**2),x2 * sqrt(x3 ** 2 + x4 ** 2 + x5 ** 2),True,True,False,False,False,"extra_pred_variables:x0,x1",False,,,,,,,5.0,14.0,0.35714285714285715,0.6428571428571428,"[""x0"", ""x1"", ""x2"", ""x3""]","[""x2"", ""x3"", ""x4"", ""x5""]",0.5,"[""add"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow""]",1.0,0.75,0.34285714285714286,"numeric:extra_pred_variables:x0,x1"
drsr,g0034,CRK11,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-02/base/drsr/seed0/anon-node-02/drsr/g0034_CRK11/result.json,0.22755815174759747 + -1.1038508666570445e-10*x0**2 + -0.9837648049048419*x1**2 + 1.0859680523651924e-08*x0*x1 + -0.003021242206322746*exp(-1.9993424554390173*x0) + 0.3810726919950848*x1,0.22755815174759747 + -1.1038508666570445e-10*x0**2 + -0.9837648049048419*x1**2 + 1.0859680523651924e-08*x0*x1 + -0.003021242206322746*exp(-1.9993424554390173*x0) + 0.3810726919950848*x1,-0.8817392153705143 * x1 ** 2 + 0.8817392153705143 * sin(sqrt(x1)),True,True,False,False,False,extra_pred_variables:x0,False,,,,,,,17.0,12.0,1.0,0.0,"[""x0"", ""x1""]","[""x1""]",0.6666666666666666,"[""add"", ""exp"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow"", ""sin""]",0.75,0.7083333333333333,0.14166666666666666,numeric:extra_pred_variables:x0
drsr,g0035,feynman-i.32.5,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-03/turbo/drsr/seed0/anon-node-03/drsr/g0035_feynman-i.32.5/result.json,0.08955278111904595 + -0.08954592806215594/(x0**2 + 1) + -0.090661610606425*log(x0**2 + 1) + 0.8723291403463185/(x1**2 + 1) + -2.504744991104522e-07*log(x1**2 + 1) + 1.7540917492699869e-09*x0**2*x1,0.08955278111904595 + -0.08954592806215594/(x0**2 + 1) + -0.090661610606425*log(x0**2 + 1) + 0.8723291403463185/(x1**2 + 1) + -2.504744991104522e-07*log(x1**2 + 1) + 1.7540917492699869e-09*x0**2*x1,6.9862982685735e-16 * x0 ** 2 * x1 ** 2 / pi,True,True,True,False,False,not_equivalent,False,0.1545741217899523,0.00017652789612677695,0.00017652789612677695,4096.0,4096.0,1.0,41.0,11.0,1.0,0.0,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""log"", ""mul"", ""pow""]","[""mul"", ""pi"", ""pow""]",0.5714285714285715,0.7857142857142858,0.15714285714285717,
drsr,g0036,CRK10,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-02/base/drsr/seed0/anon-node-02/drsr/g0036_CRK10/result.json,0.012287951813028785 + 7.232466664932768e-05*x0 + 0.44855106103190867*x1 + 4.013575688473169e-09*x0**2 + -0.271626967673976*x1**2 + -4.327443366398466e-05*x0*x1 + 0.013653391952849429*exp(-0.41065517305863813*x0*x1),0.012287951813028785 + 7.232466664932768e-05*x0 + 0.44855106103190867*x1 + 4.013575688473169e-09*x0**2 + -0.271626967673976*x1**2 + -4.327443366398466e-05*x0*x1 + 0.013653391952849429*exp(-0.41065517305863813*x0*x1),-0.17495597007573369 * x1 ** 2 + 0.17495597007573369 * sin(log(x1 + 1)),True,True,False,False,False,extra_pred_variables:x0,False,,,,,,,23.0,13.0,1.0,0.0,"[""x0"", ""x1""]","[""x1""]",0.6666666666666666,"[""add"", ""exp"", ""mul"", ""pow""]","[""add"", ""log"", ""mul"", ""pow"", ""sin""]",0.6666666666666665,0.6666666666666665,0.1333333333333333,numeric:extra_pred_variables:x0
drsr,g0037,CRK34,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-03/turbo/drsr/seed0/anon-node-03/drsr/g0037_CRK34/result.json,0.4507966561101067 + -0.013943588757898447*exp(-1.1937776777864777*x0) + -0.16602639043305223*x1**2 + 7.069959632079989e-09*x0*x1 + 0.410144685583138*log(x1 + 1),0.4507966561101067 + -0.013943588757898447*exp(-1.1937776777864777*x0) + -0.16602639043305223*x1**2 + 7.069959632079989e-09*x0*x1 + 0.410144685583138*log(x1 + 1),-0.1689114325901851 * x1 ** 2 + 0.1689114325901851 * x1 ** 0.3333333333333333,True,True,True,False,False,extra_pred_variables:x0,False,,,,,,,16.0,11.0,1.0,0.0,"[""x0"", ""x1""]","[""x1""]",0.6666666666666666,"[""add"", ""exp"", ""log"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow""]",0.7499999999999999,0.7083333333333333,0.14166666666666666,numeric:extra_pred_variables:x0
drsr,g0038,PO19,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-02/base/drsr/seed0/anon-node-02/drsr/g0038_PO19/result.json,-2.3248387023810233*x0 - 0.8895648194780469*x2 - 0.44288593475793625*x0**2 - -0.08442039078358539*x2**2 - 0.4135393249994319*x0*x2 - -0.045375926072182916*x1*x2 + 1.6552429799435544*x0**3 + 0.4375201560309795*x2**3,-2.3248387023810233*x0 - 0.8895648194780469*x2 - 0.44288593475793625*x0**2 - -0.08442039078358539*x2**2 - 0.4135393249994319*x0*x2 - -0.045375926072182916*x1*x2 + 1.6552429799435544*x0**3 + 0.4375201560309795*x2**3,-2 * 0.1 * x2 - 1.0 ** 2 * x0 * exp(-abs(x0)),True,True,False,False,False,extra_pred_variables:x1,False,,,,,,,32.0,12.0,1.0,0.0,"[""x0"", ""x1"", ""x2""]","[""x0"", ""x2""]",0.8,"[""add"", ""mul"", ""pow""]","[""abs"", ""add"", ""exp"", ""mul""]",0.5714285714285715,0.6857142857142857,0.13714285714285715,numeric:extra_pred_variables:x1
drsr,g0039,CRK0,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-03/turbo/drsr/seed0/anon-node-03/drsr/g0039_CRK0/result.json,0.5240534988639587*x1 + -4.7548279341418235e-05*x0 + -0.4466716244368716*x1**2 + 4.0549554247984125e-05*x0*x1 + -0.0045684053184427325*exp(-1.0731349237803967*x0),0.5240534988639587*x1 + -4.7548279341418235e-05*x0 + -0.4466716244368716*x1**2 + 4.0549554247984125e-05*x0*x1 + -0.0045684053184427325*exp(-1.0731349237803967*x0),-0.18997742423620262 * x1 ** 2 + 0.18997742423620262 * x1 ** 2 / (0.7497988950401423 * x1 ** 4 + 1),True,True,True,False,False,extra_pred_variables:x0,False,,,,,,,24.0,20.0,1.0,0.0,"[""x0"", ""x1""]","[""x1""]",0.6666666666666666,"[""add"", ""exp"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow""]",0.8571428571428571,0.7619047619047619,0.1523809523809524,numeric:extra_pred_variables:x0
drsr,g0040,feynman-i.29.16,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-02/base/drsr/seed0/anon-node-02/drsr/g0040_feynman-i.29.16/result.json,-0.2892308975054029 + 0.984528989072947*x0 + 0.9879463222552824*x1 + 0.8394121811515599*cos(x2 - x3) + -0.09109594896694118*x0*x1 + -0.0002282631709862402*x2*x3,-0.2892308975054029 + 0.984528989072947*x0 + 0.9879463222552824*x1 + 0.8394121811515599*cos(x2 - x3) + -0.09109594896694118*x0*x1 + -0.0002282631709862402*x2*x3,sqrt(x0 ** 2 + 2 * x0 * x1 * cos(x2 - x3) + x1 ** 2),True,True,False,False,False,not_equivalent,False,0.4690601261338642,13.207616775052779,0.545181097825204,4096.0,4096.0,1.0,36.0,19.0,1.0,0.0,"[""x0"", ""x1"", ""x2"", ""x3""]","[""x0"", ""x1"", ""x2"", ""x3""]",1.0,"[""add"", ""cos"", ""mul""]","[""add"", ""cos"", ""mul"", ""pow""]",0.8571428571428571,0.9285714285714286,0.18571428571428572,
drsr,g0041,PO41,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-03/turbo/drsr/seed0/anon-node-03/drsr/g0041_PO41/result.json,-0.21422936488441618 + -0.46863602729010356*sin(1.8842744089219725*x0) + -0.0007558335637566849*cos(-1.083095205345409*x1) + -0.4718820995381305*x2 + -0.018557893587918067*x0*x1 + 0.21454753059630494*exp(-x0**2) + 0.11311785908050287*exp(-x1**2) + 0.03676917969676621*x2**2,-0.21422936488441618 + -0.46863602729010356*sin(1.8842744089219725*x0) + -0.0007558335637566849*cos(-1.083095205345409*x1) + -0.4718820995381305*x2 + -0.018557893587918067*x0*x1 + 0.21454753059630494*exp(-x0**2) + 0.11311785908050287*exp(-x1**2) + 0.03676917969676621*x2**2,-0.3254156367450257 * (1 - x0 ** 2) * x2 - 0.3333333333333333 ** 2 * x0 * exp(-abs(x0)),True,True,False,False,False,extra_pred_variables:x1,False,,,,,,,35.0,18.0,1.0,0.0,"[""x0"", ""x1"", ""x2""]","[""x0"", ""x2""]",0.8,"[""add"", ""cos"", ""exp"", ""mul"", ""pow"", ""sin""]","[""abs"", ""add"", ""exp"", ""mul"", ""pow""]",0.7272727272727272,0.7636363636363637,0.15272727272727274,numeric:extra_pred_variables:x1
drsr,g0042,feynman_test_15,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/exp-planning/05.Core50噪声鲁棒性评测/results/remote_artifacts_clean_modelsplit_slim_20260504-224415/clean/core50_llmsr_drsr_modelsplit_rerun_20260503/anon-node-02/base/drsr/seed0/anon-node-02/drsr/g0042_feynman_test_15/result.json,0.0004585471359738246 + 0.9990277775037241*x2 + -1.0632336211545623*x1*x2*cos(x3)/x0 + 0.00846306054622919*x1*cos(x3),0.0004585471359738246 + 0.9990277775037241*x2 + -1.0632336211545623*x1*x2*cos(x3)/x0 + 0.00846306054622919*x1*cos(x3),sqrt(1 - x1 ** 2 / x0 ** 2) * x2 / (1 + x1 / x0 * cos(x3)),True,True,False,False,False,not_equivalent,False,0.006037835028849452,1.6543373561434338,0.18430812088200416,4096.0,4096.0,1.0,34.0,25.0,1.0,0.0,"[""x0"", ""x1"", ""x2"", ""x3""]","[""x0"", ""x1"", ""x2"", ""x3""]",1.0,"[""add"", ""cos"", ""mul"", ""pow""]","[""add"", ""cos"", ""mul"", ""pow""]",1.0,1.0,0.2,
