logical_key,condition,algorithm,dataset_id,seed,task_id,host,availability_status,q_star,m_eff,eff_score,unavailable_reason,required_action,evaluation_path,bundle_path,bundle_sha256,native_eff_schema_version
llmsr::first_principles_leavitt::s520::noise001,noise001,llmsr,first_principles_leavitt,520,llmsr_s520_noise001_g0034,anon-node-04,available,0.40855183132707545,0.8776680368551999,87.76680368551999,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed520/tasks/llmsr_s520_noise001_g0034/anon-node-04/llmsr/g0034_first_principles_leavitt/experiments/g0034_first_principles_leavitt_llmsr_seed520_20260615-041630/progress.json,68d630068684cb3ce74057f65cff8e691d583e7685077850668c19e1a0ffb901,algorithm_native_internal_best_so_far.v1
llmsr::first_principles_leavitt::s521::noise001,noise001,llmsr,first_principles_leavitt,521,llmsr_s521_noise001_g0034,anon-node-08,available,0.39563392677625103,0.9439489719111601,94.39489719111602,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed521/tasks/llmsr_s521_noise001_g0034/anon-node-08/llmsr/g0034_first_principles_leavitt/experiments/g0034_first_principles_leavitt_llmsr_seed521_20260615-222719/progress.json,ac76e87e37cedb06a895777e32fbf167c58dfd5320ea19e6ad04c2ae98447b89,algorithm_native_internal_best_so_far.v1
llmsr::first_principles_leavitt::s522::noise001,noise001,llmsr,first_principles_leavitt,522,llmsr_s522_noise001_g0034,anon-node-02,available,0.4104945711622164,0.8529707207713896,85.29707207713896,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed522/tasks/llmsr_s522_noise001_g0034/anon-node-02/llmsr/g0034_first_principles_leavitt/experiments/g0034_first_principles_leavitt_llmsr_seed522_20260616-181625/progress.json,cced64c02870589c615000371f0f5cb8ef1e14eff7a87b80ea22a06da874e202,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_barmag1::s520::noise001,noise001,llmsr,strogatz_barmag1,520,llmsr_s520_noise001_g0028,anon-node-05,available,0.555224998914361,0.8926018424829782,89.26018424829782,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed520/tasks/llmsr_s520_noise001_g0028/anon-node-05/llmsr/g0028_strogatz_barmag1/experiments/g0028_strogatz_barmag1_llmsr_seed520_20260615-041626/progress.json,439d242e3a2485f7c923c78079bf55202ee31fc5ed1be60733c84d4809249052,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_barmag1::s521::noise001,noise001,llmsr,strogatz_barmag1,521,llmsr_s521_noise001_g0028,anon-node-04,available,0.5120069759794107,0.9630002182438989,96.30002182438989,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed521/tasks/llmsr_s521_noise001_g0028/anon-node-04/llmsr/g0028_strogatz_barmag1/experiments/g0028_strogatz_barmag1_llmsr_seed521_20260615-192838/progress.json,2f0850b131540faffc298a34025dbb802d07ce5d398af8e52b68b3e98efd2c77,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_barmag1::s522::noise001,noise001,llmsr,strogatz_barmag1,522,llmsr_s522_noise001_g0028,anon-node-08,available,0.622228216993902,0.8121911481228887,81.21911481228888,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed522/tasks/llmsr_s522_noise001_g0028/anon-node-08/llmsr/g0028_strogatz_barmag1/experiments/g0028_strogatz_barmag1_llmsr_seed522_20260616-165720/progress.json,8138cedae29fa65ebe81dc0e81a8719d103c5548377125ae6998077809318f08,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_barmag2::s520::noise001,noise001,llmsr,strogatz_barmag2,520,llmsr_s520_noise001_g0029,anon-node-05,available,0.5026129514357797,0.9237736367048665,92.37736367048664,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed520/tasks/llmsr_s520_noise001_g0029/anon-node-05/llmsr/g0029_strogatz_barmag2/experiments/g0029_strogatz_barmag2_llmsr_seed520_20260615-041626/progress.json,1b93c8d4647f008d5cf9443f7ab5812c5a6c53d8a2d6aa8e245abcea591c9ff2,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_barmag2::s521::noise001,noise001,llmsr,strogatz_barmag2,521,llmsr_s521_noise001_g0029,anon-node-04,available,0.5099657139009515,0.8729247582114662,87.29247582114662,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed521/tasks/llmsr_s521_noise001_g0029/anon-node-04/llmsr/g0029_strogatz_barmag2/experiments/g0029_strogatz_barmag2_llmsr_seed521_20260615-192838/progress.json,84f378f8703a7b3bc35939dadfc14b681a62ffa812c5258b265cbc7e2ae7f27b,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_barmag2::s522::noise001,noise001,llmsr,strogatz_barmag2,522,llmsr_s522_noise001_g0029,anon-node-08,available,0.5005599659917478,0.9253350257738826,92.53350257738826,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed522/tasks/llmsr_s522_noise001_g0029/anon-node-08/llmsr/g0029_strogatz_barmag2/experiments/g0029_strogatz_barmag2_llmsr_seed522_20260616-165720/progress.json,6b7ef4b28ba839cf71209f1c5bf966663b73b51678e99a545c43fd9161daa1a1,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_predprey2::s520::noise001,noise001,llmsr,strogatz_predprey2,520,llmsr_s520_noise001_g0030,anon-node-05,available,0.6073033916472597,0.8766042191476411,87.66042191476411,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed520/tasks/llmsr_s520_noise001_g0030/anon-node-05/llmsr/g0030_strogatz_predprey2/experiments/g0030_strogatz_predprey2_llmsr_seed520_20260615-041626/progress.json,bb2af611c738a6f43649cfd2725c442fe5e351a31d60dcee59c57238e76f47fe,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_predprey2::s521::noise001,noise001,llmsr,strogatz_predprey2,521,llmsr_s521_noise001_g0030,anon-node-04,available,0.5521915127394985,0.48207796071469294,48.207796071469296,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed521/tasks/llmsr_s521_noise001_g0030/anon-node-04/llmsr/g0030_strogatz_predprey2/experiments/g0030_strogatz_predprey2_llmsr_seed521_20260615-192838/progress.json,7952edc7da40aa18edfbdef292578fcc77ea880932cb4043fa4425b392ef1c06,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_predprey2::s522::noise001,noise001,llmsr,strogatz_predprey2,522,llmsr_s522_noise001_g0030,anon-node-08,available,0.5255023410860356,0.7215469919920379,72.15469919920379,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed522/tasks/llmsr_s522_noise001_g0030/anon-node-08/llmsr/g0030_strogatz_predprey2/experiments/g0030_strogatz_predprey2_llmsr_seed522_20260616-165720/progress.json,318b56795ff070c56533e8a6c7e6b5e3e62dc4265ad1ba00280a3070750468bc,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_shearflow1::s520::noise001,noise001,llmsr,strogatz_shearflow1,520,llmsr_s520_noise001_g0031,anon-node-04,available,0.22133542512652588,0.9038796345091784,90.38796345091784,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed520/tasks/llmsr_s520_noise001_g0031/anon-node-04/llmsr/g0031_strogatz_shearflow1/experiments/g0031_strogatz_shearflow1_llmsr_seed520_20260615-041630/progress.json,91bd9b741bbdd23a1d649858e5a759dfe9b2f68865ddd6e5edb8761972a69cd2,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_shearflow1::s521::noise001,noise001,llmsr,strogatz_shearflow1,521,llmsr_s521_noise001_g0031,anon-node-08,available,0.17085486390172377,0.7761014169096638,77.61014169096639,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed521/tasks/llmsr_s521_noise001_g0031/anon-node-08/llmsr/g0031_strogatz_shearflow1/experiments/g0031_strogatz_shearflow1_llmsr_seed521_20260615-222719/progress.json,0e02fccda2cf44930cab6c6cabcb1a50dfc8d74fe802c9dca49954e48d32d349,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_shearflow1::s522::noise001,noise001,llmsr,strogatz_shearflow1,522,llmsr_s522_noise001_g0031,anon-node-02,available,0.17386831129474134,0.9053304426201658,90.53304426201659,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed522/tasks/llmsr_s522_noise001_g0031/anon-node-02/llmsr/g0031_strogatz_shearflow1/experiments/g0031_strogatz_shearflow1_llmsr_seed522_20260616-181625/progress.json,239cff2928402395c255feee2bb4e68edcea0c2e6b001080882726760eb07d64,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_vdp1::s520::noise001,noise001,llmsr,strogatz_vdp1,520,llmsr_s520_noise001_g0032,anon-node-04,available,0.589522873137154,0.8820759711797919,88.20759711797919,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed520/tasks/llmsr_s520_noise001_g0032/anon-node-04/llmsr/g0032_strogatz_vdp1/experiments/g0032_strogatz_vdp1_llmsr_seed520_20260615-041630/progress.json,f36731181a153eca8766b103de5a7cf755f4b97db4fbeabb3b918d42125aa23c,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_vdp1::s521::noise001,noise001,llmsr,strogatz_vdp1,521,llmsr_s521_noise001_g0032,anon-node-08,available,0.5280595488887454,0.9309150339628586,93.09150339628586,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed521/tasks/llmsr_s521_noise001_g0032/anon-node-08/llmsr/g0032_strogatz_vdp1/experiments/g0032_strogatz_vdp1_llmsr_seed521_20260615-222719/progress.json,340383acac01483baff05662374a4244a79e282fc42a0b7edd83bb79bd676d39,algorithm_native_internal_best_so_far.v1
llmsr::strogatz_vdp1::s522::noise001,noise001,llmsr,strogatz_vdp1,522,llmsr_s522_noise001_g0032,anon-node-02,available,0.5843195785241162,0.92908897124311,92.908897124311,,,canonical_replay.v1,/workspace/SymbolicArenaCode/experiments/llmsr3h_ssr50_seed520-522_noise0-001-005_turbo_20260614-220442/llmsr/seed522/tasks/llmsr_s522_noise001_g0032/anon-node-02/llmsr/g0032_strogatz_vdp1/experiments/g0032_strogatz_vdp1_llmsr_seed522_20260616-181625/progress.json,0e3d62b8bae211fcda75be275f8a852f2fa916cb38a034e43b2991f52948adde,algorithm_native_internal_best_so_far.v1
pyoperon::BPG3::s520::noise001,noise001,pyoperon,BPG3,520,pyoperon_s520_noise001_g0005,anon-node-07,available,0.30041170286081875,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-07.jsonl.gz,143ec0be1c81611dafb57898d8da9a9fd0b5fb32aa41889e24b083bf74115bb1,algorithm_native_internal_best_so_far.v1
pyoperon::BPG3::s521::noise001,noise001,pyoperon,BPG3,521,pyoperon_s521_noise001_g0005,anon-node-05,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
pyoperon::BPG3::s522::noise001,noise001,pyoperon,BPG3,522,pyoperon_s522_noise001_g0005,anon-node-07,available,0.30167347063606037,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-07.jsonl.gz,143ec0be1c81611dafb57898d8da9a9fd0b5fb32aa41889e24b083bf74115bb1,algorithm_native_internal_best_so_far.v1
pyoperon::BPG5::s520::noise001,noise001,pyoperon,BPG5,520,pyoperon_s520_noise001_g0006,anon-node-02,available,0.2524033233082169,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-02.jsonl.gz,864fd8360b3dd3979edc019b25b3eb0de5bf21b945bc33af7f97d6d39dcb66ec,algorithm_native_internal_best_so_far.v1
pyoperon::BPG5::s521::noise001,noise001,pyoperon,BPG5,521,pyoperon_s521_noise001_g0006,anon-node-06,available,0.25110971816105404,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
pyoperon::BPG5::s522::noise001,noise001,pyoperon,BPG5,522,pyoperon_s522_noise001_g0006,anon-node-07,available,0.03363397856371375,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-07.jsonl.gz,143ec0be1c81611dafb57898d8da9a9fd0b5fb32aa41889e24b083bf74115bb1,algorithm_native_internal_best_so_far.v1
pyoperon::BPG9::s520::noise001,noise001,pyoperon,BPG9,520,pyoperon_s520_noise001_g0007,anon-node-06,available,0.33816122789177805,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
pyoperon::BPG9::s521::noise001,noise001,pyoperon,BPG9,521,pyoperon_s521_noise001_g0007,anon-node-02,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-02.jsonl.gz,864fd8360b3dd3979edc019b25b3eb0de5bf21b945bc33af7f97d6d39dcb66ec,algorithm_native_internal_best_so_far.v1
pyoperon::BPG9::s522::noise001,noise001,pyoperon,BPG9,522,pyoperon_s522_noise001_g0007,anon-node-07,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-07.jsonl.gz,143ec0be1c81611dafb57898d8da9a9fd0b5fb32aa41889e24b083bf74115bb1,algorithm_native_internal_best_so_far.v1
pyoperon::CRK0::s520::noise001,noise001,pyoperon,CRK0,520,pyoperon_s520_noise001_g0008,anon-node-04,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
pyoperon::CRK0::s521::noise001,noise001,pyoperon,CRK0,521,pyoperon_s521_noise001_g0008,anon-node-04,available,0.01138376644489697,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
pyoperon::CRK0::s522::noise001,noise001,pyoperon,CRK0,522,pyoperon_s522_noise001_g0008,anon-node-01,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
pyoperon::CRK10::s520::noise001,noise001,pyoperon,CRK10,520,pyoperon_s520_noise001_g0009,anon-node-05,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
pyoperon::CRK10::s521::noise001,noise001,pyoperon,CRK10,521,pyoperon_s521_noise001_g0009,anon-node-02,available,0.011723262411253044,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-02.jsonl.gz,864fd8360b3dd3979edc019b25b3eb0de5bf21b945bc33af7f97d6d39dcb66ec,algorithm_native_internal_best_so_far.v1
pyoperon::CRK10::s522::noise001,noise001,pyoperon,CRK10,522,pyoperon_s522_noise001_g0009,anon-node-05,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
pyoperon::CRK11::s520::noise001,noise001,pyoperon,CRK11,520,pyoperon_s520_noise001_g0010,anon-node-08,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
pyoperon::CRK11::s521::noise001,noise001,pyoperon,CRK11,521,pyoperon_s521_noise001_g0010,anon-node-05,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
pyoperon::CRK11::s522::noise001,noise001,pyoperon,CRK11,522,pyoperon_s522_noise001_g0010,anon-node-06,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
pyoperon::CRK33::s520::noise001,noise001,pyoperon,CRK33,520,pyoperon_s520_noise001_g0011,anon-node-06,available,0.5195282994505028,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
pyoperon::CRK33::s521::noise001,noise001,pyoperon,CRK33,521,pyoperon_s521_noise001_g0011,anon-node-04,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
pyoperon::CRK33::s522::noise001,noise001,pyoperon,CRK33,522,pyoperon_s522_noise001_g0011,anon-node-03,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
pyoperon::CRK34::s520::noise001,noise001,pyoperon,CRK34,520,pyoperon_s520_noise001_g0012,anon-node-01,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
pyoperon::CRK34::s521::noise001,noise001,pyoperon,CRK34,521,pyoperon_s521_noise001_g0012,anon-node-07,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-07.jsonl.gz,143ec0be1c81611dafb57898d8da9a9fd0b5fb32aa41889e24b083bf74115bb1,algorithm_native_internal_best_so_far.v1
pyoperon::CRK34::s522::noise001,noise001,pyoperon,CRK34,522,pyoperon_s522_noise001_g0012,anon-node-05,available,0.0,0.0,0.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
pyoperon::I.11.19_4_0::s520::noise001,noise001,pyoperon,I.11.19_4_0,520,pyoperon_s520_noise001_g0013,anon-node-08,available,0.30066769704273033,0.999643845286036,99.9643845286036,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
pyoperon::I.11.19_4_0::s521::noise001,noise001,pyoperon,I.11.19_4_0,521,pyoperon_s521_noise001_g0013,anon-node-05,available,0.26060332448015017,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-05.jsonl.gz,d24a9b876d6e44629fd35a086b545766dc531733e4bbfdea3904adecc009ffb6,algorithm_native_internal_best_so_far.v1
pyoperon::I.11.19_4_0::s522::noise001,noise001,pyoperon,I.11.19_4_0,522,pyoperon_s522_noise001_g0013,anon-node-04,available,0.291351869237313,0.9939440866889252,99.39440866889252,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-04.jsonl.gz,df812b68468b40552fc7bee5f28cd22a188b28bc22205037a96da777136621ca,algorithm_native_internal_best_so_far.v1
pyoperon::II.11.27_1_0::s520::noise001,noise001,pyoperon,II.11.27_1_0,520,pyoperon_s520_noise001_g0014,anon-node-02,available,0.3678702042333927,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-02.jsonl.gz,864fd8360b3dd3979edc019b25b3eb0de5bf21b945bc33af7f97d6d39dcb66ec,algorithm_native_internal_best_so_far.v1
pyoperon::II.11.27_1_0::s521::noise001,noise001,pyoperon,II.11.27_1_0,521,pyoperon_s521_noise001_g0014,anon-node-01,available,0.3438637193325691,0.9889198213482985,98.89198213482985,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
pyoperon::II.11.27_1_0::s522::noise001,noise001,pyoperon,II.11.27_1_0,522,pyoperon_s522_noise001_g0014,anon-node-01,available,0.19892743827905207,0.9970663829514292,99.70663829514292,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
pyoperon::II.34.2_1_0::s520::noise001,noise001,pyoperon,II.34.2_1_0,520,pyoperon_s520_noise001_g0015,anon-node-06,available,0.873635201622595,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-06.jsonl.gz,38c9dc475b84b20b1216c237f28091073f11250cf60f90ac08c5189058bfc317,algorithm_native_internal_best_so_far.v1
pyoperon::II.34.2_1_0::s521::noise001,noise001,pyoperon,II.34.2_1_0,521,pyoperon_s521_noise001_g0015,anon-node-03,available,0.8346992913458176,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
pyoperon::II.34.2_1_0::s522::noise001,noise001,pyoperon,II.34.2_1_0,522,pyoperon_s522_noise001_g0015,anon-node-08,available,0.8176781386156535,1.0,100.0,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-08.jsonl.gz,1577a1b63bb571dddb516553159a904e7b73307ae14f592d4c1445a821cf54f0,algorithm_native_internal_best_so_far.v1
pyoperon::II.6.15b_3_0::s520::noise001,noise001,pyoperon,II.6.15b_3_0,520,pyoperon_s520_noise001_g0016,anon-node-03,available,0.22754795655174564,0.9993220148032504,99.93220148032505,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-03.jsonl.gz,7f12bf19f5830776ffac928c721c0660d59e13b306c6fbcd405d2464263137f9,algorithm_native_internal_best_so_far.v1
pyoperon::II.6.15b_3_0::s521::noise001,noise001,pyoperon,II.6.15b_3_0,521,pyoperon_s521_noise001_g0016,anon-node-01,available,0.25839337992233036,0.9899454270870915,98.99454270870916,,,frozen_execution_snapshot_post_native_selection.v1,AAAI_experiments/stage5_metric_calculation_0831/work/noise_trajectory_freeze_v1/collected/noise_freeze_anon-node-01.jsonl.gz,99dcdcefd348373cfd20b64e8c0ed6db2c3164ebf8b3082d6d0005374adeab76,algorithm_native_internal_best_so_far.v1
